,vector,stance,ID
2090,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1568
2091,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1568
2092,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1569
2093,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1569
2094,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1570
2095,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1570
2096,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1572
2097,[[0.40824829 0.40824829 0.         ... 0.         0.         0.        ]],unrelated,1572
2098,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],disagree,1573
2099,[[0.        0.        0.4472136 ... 0.        0.        0.       ]],agree,1573
2100,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1574
2101,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],unrelated,1574
2102,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1575
2103,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1575
2104,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1577
2105,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1577
2106,[[0. 0. 0. ... 0. 0. 0.]],discuss,1579
2107,[[0. 0. 0. ... 0. 0. 0.]],discuss,1579
2108,[[0. 0. 0. ... 0. 0. 0.]],agree,1580
2109,[[0. 0. 0. ... 0. 0. 0.]],agree,1580
2110,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1582
2111,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1582
2112,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1584
2113,[[0. 0. 0. ... 0. 0. 0.]],discuss,1584
2114,[[0. 0. 0. ... 0. 0. 0.]],discuss,1585
2115,[[0. 0. 0. ... 0. 0. 0.]],discuss,1585
2116,[[0.         0.         0.31622777 ... 0.         0.         0.        ]],discuss,1586
2117,[[0.40824829 0.         0.40824829 ... 0.         0.         0.        ]],unrelated,1586
2118,[[0. 0. 0. ... 0. 0. 0.]],discuss,1588
2119,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1588
2120,[[0. 0. 0. ... 0. 0. 0.]],discuss,1589
2121,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1589
2122,[[0. 0. 0. ... 0. 0. 0.]],discuss,1590
2123,[[0. 0. 0. ... 0. 0. 0.]],discuss,1590
2124,[[0. 0. 0. ... 0. 0. 0.]],agree,1592
2125,[[0. 0. 0. ... 0. 0. 0.]],agree,1592
2126,[[0. 0. 0. ... 0. 0. 0.]],disagree,1594
2127,[[0.        0.        0.2773501 ... 0.        0.        0.       ]],agree,1594
2128,[[0. 0. 0. ... 0. 0. 0.]],discuss,1595
2129,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1595
2130,[[0.2773501 0.2773501 0.        ... 0.        0.        0.       ]],agree,1597
2131,[[0.4472136 0.        0.4472136 ... 0.        0.        0.       ]],discuss,1597
2132,[[0. 0. 0. ... 0. 0. 0.]],discuss,1598
2133,[[0. 0. 0. ... 0. 0. 0.]],discuss,1598
2134,[[0. 0. 0. ... 0. 0. 0.]],discuss,1599
2135,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1599
2136,[[0. 0. 0. ... 0. 0. 0.]],discuss,1602
2137,[[0. 0. 0. ... 0. 0. 0.]],discuss,1602
2138,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],unrelated,1603
2139,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],unrelated,1603
2140,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1605
2141,[[0. 0. 0. ... 0. 0. 0.]],discuss,1605
2142,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1606
2143,[[0.         0.31622777 0.         ... 0.         0.         0.        ]],discuss,1606
2144,[[0. 0. 0. ... 0. 0. 0.]],discuss,1608
2145,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],discuss,1608
2146,[[0. 0. 0. ... 0. 0. 0.]],agree,1610
2147,[[0. 0. 0. ... 0. 0. 0.]],discuss,1610
2148,[[0. 0. 0. ... 0. 0. 0.]],discuss,1611
2149,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],discuss,1611
2150,[[0. 0. 0. ... 0. 0. 0.]],discuss,1613
2151,[[0. 0. 0. ... 0. 0. 0.]],discuss,1613
2152,[[0. 0. 0. ... 0. 0. 0.]],agree,1614
2153,[[0. 0. 0. ... 0. 0. 0.]],agree,1614
2154,[[0. 0. 0. ... 0. 0. 0.]],discuss,1615
2155,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],discuss,1615
2156,[[0. 0. 0. ... 0. 0. 0.]],discuss,1619
2157,[[0. 0. 0. ... 0. 0. 0.]],discuss,1619
2158,[[0. 0. 0. ... 0. 0. 0.]],discuss,1622
2159,[[0. 0. 0. ... 0. 0. 0.]],discuss,1622
2160,[[0.         0.         0.35355339 ... 0.         0.         0.        ]],discuss,1623
2161,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],agree,1623
2162,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1625
2163,[[0. 0. 0. ... 0. 0. 0.]],agree,1625
2164,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1627
2165,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1627
2166,[[0.         0.31622777 0.         ... 0.         0.         0.        ]],unrelated,1628
2167,[[0.31622777 0.         0.31622777 ... 0.         0.         0.        ]],unrelated,1628
2168,[[0. 0. 0. ... 0. 0. 0.]],discuss,1630
2169,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],discuss,1630
2170,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1631
2171,[[0.57735027 0.         0.         ... 0.         0.         0.        ]],unrelated,1631
2172,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1634
2173,[[0.57735027 0.         0.         ... 0.         0.         0.        ]],discuss,1634
2174,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],unrelated,1637
2175,[[0. 0. 0. ... 0. 0. 0.]],disagree,1637
2176,[[0. 0. 0. ... 0. 0. 0.]],agree,1638
2177,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],discuss,1638
2178,[[0. 0. 0. ... 0. 0. 0.]],agree,1640
2179,[[0. 0. 0. ... 0. 0. 0.]],agree,1640
2180,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1642
2181,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1642
2182,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1644
2183,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1644
2184,[[0.31622777 0.         0.         ... 0.         0.         0.        ]],discuss,1645
2185,[[0.35355339 0.         0.35355339 ... 0.         0.         0.        ]],unrelated,1645
2186,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],unrelated,1646
2187,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1646
2188,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1647
2189,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1647
2190,[[0. 0. 0. ... 0. 0. 0.]],discuss,1648
2191,[[0.5 0.  0.5 ... 0.  0.  0. ]],unrelated,1648
2192,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1649
2193,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1649
2194,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1651
2195,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1651
2196,[[0. 0. 0. ... 0. 0. 0.]],agree,1652
2197,[[0. 0. 0. ... 0. 0. 0.]],agree,1652
2198,[[0. 0. 0. ... 0. 0. 0.]],discuss,1654
2199,[[0.        0.        0.2773501 ... 0.        0.        0.       ]],discuss,1654
2200,[[0.         0.         0.40824829 ... 0.         0.         0.        ]],discuss,1656
2201,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1656
2202,[[0. 0. 0. ... 0. 0. 0.]],discuss,1657
2203,[[0. 0. 0. ... 0. 0. 0.]],discuss,1657
2204,[[0.         0.         0.35355339 ... 0.         0.         0.        ]],discuss,1658
2205,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1658
2206,[[0. 0. 0. ... 0. 0. 0.]],discuss,1659
2207,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1659
2208,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1660
2209,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1660
2210,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],unrelated,1661
2211,[[0. 0. 0. ... 0. 0. 0.]],discuss,1661
2212,[[0. 0. 0. ... 0. 0. 0.]],agree,1666
2213,[[0. 0. 0. ... 0. 0. 0.]],agree,1666
2214,[[0. 0. 0. ... 0. 0. 0.]],discuss,1667
2215,[[0. 0. 0. ... 0. 0. 0.]],discuss,1667
2216,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],discuss,1669
2217,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],discuss,1669
2218,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1670
2219,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],unrelated,1670
2220,[[0. 0. 0. ... 0. 0. 0.]],discuss,1671
2221,[[0. 0. 0. ... 0. 0. 0.]],discuss,1671
2222,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],discuss,1672
2223,[[0. 0. 0. ... 0. 0. 0.]],discuss,1672
2224,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1673
2225,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1673
2226,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1678
2227,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1678
2228,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1679
2229,[[0. 0. 0. ... 0. 0. 0.]],discuss,1679
2230,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1680
2231,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1680
2232,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1681
2233,[[0. 0. 0. ... 0. 0. 0.]],discuss,1681
2234,[[0. 0. 0. ... 0. 0. 0.]],discuss,1682
2235,[[0. 0. 0. ... 0. 0. 0.]],discuss,1682
2236,[[0. 0. 0. ... 0. 0. 0.]],disagree,1683
2237,[[0. 0. 0. ... 0. 0. 0.]],agree,1683
2238,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1686
2239,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1686
2240,[[0. 0. 0. ... 0. 0. 0.]],discuss,1688
2241,[[0. 0. 0. ... 0. 0. 0.]],discuss,1688
2242,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],discuss,1689
2243,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1689
2244,[[0. 0. 0. ... 0. 0. 0.]],discuss,1690
2245,[[0. 0. 0. ... 0. 0. 0.]],discuss,1690
2246,[[0. 0. 0. ... 0. 0. 0.]],discuss,1692
2247,[[0. 0. 0. ... 0. 0. 0.]],discuss,1692
2248,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1693
2249,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1693
2250,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1697
2251,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1697
2252,[[0. 0. 0. ... 0. 0. 0.]],agree,1698
2253,[[0. 0. 0. ... 0. 0. 0.]],agree,1698
2254,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1699
2255,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1699
2256,[[0. 0. 0. ... 0. 0. 0.]],discuss,1700
2257,[[0. 0. 0. ... 0. 0. 0.]],discuss,1700
2258,[[0. 0. 0. ... 0. 0. 0.]],discuss,1702
2259,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1702
2260,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1707
2261,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1707
2262,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1708
2263,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1708
2264,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1709
2265,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1709
2266,[[0. 0. 0. ... 0. 0. 0.]],discuss,1711
2267,[[0. 0. 0. ... 0. 0. 0.]],agree,1711
2268,[[0. 0. 0. ... 0. 0. 0.]],discuss,1715
2269,[[0. 0. 0. ... 0. 0. 0.]],discuss,1715
2270,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1718
2271,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1718
2272,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1720
2273,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],unrelated,1720
2274,[[0.24253563 0.         0.         ... 0.         0.         0.        ]],discuss,1721
2275,[[0.31622777 0.         0.         ... 0.         0.         0.        ]],discuss,1721
2276,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],discuss,1722
2277,[[0.        0.        0.4472136 ... 0.        0.        0.       ]],discuss,1722
2278,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1724
2279,[[0. 0. 0. ... 0. 0. 0.]],discuss,1724
2280,[[0. 0. 0. ... 0. 0. 0.]],agree,1725
2281,[[0. 0. 0. ... 0. 0. 0.]],agree,1725
2282,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1726
2283,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1726
2284,[[0. 0. 0. ... 0. 0. 0.]],agree,1728
2285,[[0. 0. 0. ... 0. 0. 0.]],agree,1728
2286,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1730
2287,[[0. 0. 0. ... 0. 0. 0.]],discuss,1730
2288,[[0. 0. 0. ... 0. 0. 0.]],agree,1731
2289,[[0. 0. 0. ... 0. 0. 0.]],discuss,1731
2290,[[0. 0. 0. ... 0. 0. 0.]],discuss,1732
2291,[[0. 0. 0. ... 0. 0. 0.]],discuss,1732
2292,[[0. 0. 0. ... 0. 0. 0.]],agree,1733
2293,[[0. 0. 0. ... 0. 0. 0.]],agree,1733
2294,[[0. 0. 0. ... 0. 0. 0.]],agree,1734
2295,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1734
2296,[[0. 0. 0. ... 0. 0. 0.]],disagree,1735
2297,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1735
2298,[[0. 0. 0. ... 0. 0. 0.]],discuss,1737
2299,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1737
2300,[[0. 0. 0. ... 0. 0. 0.]],discuss,1738
2301,[[0. 0. 0. ... 0. 0. 0.]],discuss,1738
2302,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1739
2303,[[0. 0. 0. ... 0. 0. 0.]],agree,1739
2304,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1740
2305,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],agree,1740
2306,[[0. 0. 0. ... 0. 0. 0.]],agree,1742
2307,[[0. 0. 0. ... 0. 0. 0.]],disagree,1742
2308,[[0. 0. 0. ... 0. 0. 0.]],agree,1743
2309,[[0.33333333 0.         0.         ... 0.         0.         0.        ]],discuss,1743
2310,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],unrelated,1744
2311,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1744
2312,[[0. 0. 0. ... 0. 0. 0.]],agree,1745
2313,[[0. 0. 0. ... 0. 0. 0.]],discuss,1745
2314,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1746
2315,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1746
2316,[[0.31622777 0.         0.         ... 0.         0.         0.        ]],agree,1747
2317,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],discuss,1747
2318,[[0. 0. 0. ... 0. 0. 0.]],discuss,1750
2319,[[0. 0. 0. ... 0. 0. 0.]],discuss,1750
2320,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1751
2321,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1751
2322,[[0. 0. 0. ... 0. 0. 0.]],agree,1752
2323,[[0. 0. 0. ... 0. 0. 0.]],agree,1752
2324,[[0. 0. 0. ... 0. 0. 0.]],discuss,1756
2325,[[0. 0. 0. ... 0. 0. 0.]],discuss,1756
2326,[[0.35355339 0.         0.35355339 ... 0.         0.         0.        ]],discuss,1757
2327,[[0. 0. 0. ... 0. 0. 0.]],discuss,1757
2328,[[0.2773501 0.        0.2773501 ... 0.        0.        0.       ]],unrelated,1758
2329,[[0.         0.40824829 0.         ... 0.         0.         0.        ]],unrelated,1758
2330,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1760
2331,[[0.        0.        0.4472136 ... 0.        0.        0.       ]],unrelated,1760
2332,[[0. 0. 0. ... 0. 0. 0.]],discuss,1761
2333,[[0.         0.         0.35355339 ... 0.         0.         0.        ]],discuss,1761
2334,[[0.33333333 0.33333333 0.         ... 0.         0.         0.        ]],agree,1764
2335,[[0. 0. 0. ... 0. 0. 0.]],agree,1764
2336,[[0. 0. 0. ... 0. 0. 0.]],discuss,1769
2337,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1769
2338,[[0. 0. 0. ... 0. 0. 0.]],discuss,1771
2339,[[0. 0. 0. ... 0. 0. 0.]],discuss,1771
2340,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1772
2341,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1772
2342,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],discuss,1774
2343,[[0.35355339 0.35355339 0.         ... 0.         0.         0.        ]],discuss,1774
2344,[[0. 0. 0. ... 0. 0. 0.]],agree,1775
2345,[[0. 0. 0. ... 0. 0. 0.]],disagree,1775
2346,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1776
2347,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1776
2348,[[0. 0. 0. ... 0. 0. 0.]],disagree,1777
2349,[[0. 0. 0. ... 0. 0. 0.]],disagree,1777
2350,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1778
2351,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],discuss,1778
2352,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],discuss,1780
2353,[[0. 0. 0. ... 0. 0. 0.]],discuss,1780
2354,[[0. 0. 0. ... 0. 0. 0.]],discuss,1781
2355,[[0. 0. 0. ... 0. 0. 0.]],discuss,1781
2356,[[0. 0. 0. ... 0. 0. 0.]],discuss,1784
2357,[[0. 0. 0. ... 0. 0. 0.]],discuss,1784
2358,[[0. 0. 0. ... 0. 0. 0.]],discuss,1785
2359,[[0.33333333 0.         0.         ... 0.         0.         0.        ]],discuss,1785
2360,[[0.40824829 0.         0.40824829 ... 0.         0.         0.        ]],unrelated,1786
2361,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1786
2362,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1787
2363,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1787
2364,[[0. 0. 0. ... 0. 0. 0.]],discuss,1788
2365,[[0. 0. 0. ... 0. 0. 0.]],discuss,1788
2366,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],unrelated,1789
2367,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1789
2368,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1790
2369,[[0. 0. 0. ... 0. 0. 0.]],discuss,1790
2370,[[0. 0. 0. ... 0. 0. 0.]],agree,1791
2371,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1791
2372,[[0. 0. 0. ... 0. 0. 0.]],discuss,1794
2373,[[0. 0. 0. ... 0. 0. 0.]],discuss,1794
2374,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1795
2375,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1795
2376,[[0. 0. 0. ... 0. 0. 0.]],agree,1796
2377,[[0. 0. 0. ... 0. 0. 0.]],disagree,1796
2378,[[0. 0. 0. ... 0. 0. 0.]],disagree,1797
2379,[[0. 0. 0. ... 0. 0. 0.]],disagree,1797
2380,[[0. 0. 0. ... 0. 0. 0.]],agree,1799
2381,[[0. 0. 0. ... 0. 0. 0.]],agree,1799
2382,[[0. 0. 0. ... 0. 0. 0.]],discuss,1800
2383,[[0.33333333 0.         0.         ... 0.         0.         0.        ]],discuss,1800
2384,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1802
2385,[[0.5547002 0.        0.        ... 0.        0.        0.       ]],unrelated,1802
2386,[[0.         0.57735027 0.         ... 0.         0.         0.        ]],unrelated,1803
2387,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1803
2388,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1804
2389,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1804
2390,[[0. 0. 0. ... 0. 0. 0.]],agree,1805
2391,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1805
2392,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1806
2393,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1806
2394,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1807
2395,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1807
2396,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1808
2397,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1808
2398,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1813
2399,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1813
2400,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],unrelated,1814
2401,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1814
2402,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1815
2403,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1815
2404,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1817
2405,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1817
2406,[[0. 0. 0. ... 0. 0. 0.]],agree,1818
2407,[[0. 0. 0. ... 0. 0. 0.]],agree,1818
2408,[[0. 0. 0. ... 0. 0. 0.]],agree,1819
2409,[[0. 0. 0. ... 0. 0. 0.]],agree,1819
2410,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],unrelated,1820
2411,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1820
2412,[[0.         0.         0.40824829 ... 0.         0.         0.        ]],agree,1821
2413,[[0. 0. 0. ... 0. 0. 0.]],discuss,1821
2414,[[0. 0. 0. ... 0. 0. 0.]],discuss,1822
2415,[[0. 0. 0. ... 0. 0. 0.]],discuss,1822
2416,[[0. 0. 0. ... 0. 0. 0.]],discuss,1825
2417,[[0. 0. 0. ... 0. 0. 0.]],discuss,1825
2418,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1826
2419,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1826
2420,[[0. 0. 0. ... 0. 0. 0.]],discuss,1827
2421,[[0. 0. 0. ... 0. 0. 0.]],discuss,1827
2422,[[0. 0. 0. ... 0. 0. 0.]],discuss,1828
2423,[[0. 0. 0. ... 0. 0. 0.]],discuss,1828
2424,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1829
2425,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1829
2426,[[0. 0. 0. ... 0. 0. 0.]],agree,1831
2427,[[0. 0. 0. ... 0. 0. 0.]],agree,1831
2428,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1832
2429,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1832
2430,[[0. 0. 0. ... 0. 0. 0.]],discuss,1833
2431,[[0. 0. 0. ... 0. 0. 0.]],agree,1833
2432,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1834
2433,[[0. 0. 0. ... 0. 0. 0.]],agree,1834
2434,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1835
2435,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1835
2436,[[0. 0. 0. ... 0. 0. 0.]],discuss,1836
2437,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1836
2438,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1837
2439,[[0.         0.         0.33333333 ... 0.         0.         0.        ]],unrelated,1837
2440,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],unrelated,1839
2441,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1839
2442,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1840
2443,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1840
2444,[[0. 0. 0. ... 0. 0. 0.]],agree,1841
2445,[[0. 0. 0. ... 0. 0. 0.]],disagree,1841
2446,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1843
2447,[[0. 0. 0. ... 0. 0. 0.]],discuss,1843
2448,[[0. 0. 0. ... 0. 0. 0.]],discuss,1844
2449,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1844
2450,[[0. 0. 0. ... 0. 0. 0.]],disagree,1846
2451,[[0. 0. 0. ... 0. 0. 0.]],disagree,1846
2452,[[0. 0. 0. ... 0. 0. 0.]],agree,1847
2453,[[0. 0. 0. ... 0. 0. 0.]],discuss,1847
2454,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1848
2455,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1848
2456,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1849
2457,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],unrelated,1849
2458,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1852
2459,[[0. 0. 0. ... 0. 0. 0.]],agree,1852
2460,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1853
2461,[[0.28867513 0.         0.         ... 0.         0.         0.        ]],unrelated,1853
2462,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1854
2463,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],discuss,1854
2464,[[0. 0. 0. ... 0. 0. 0.]],discuss,1855
2465,[[0. 0. 0. ... 0. 0. 0.]],discuss,1855
2466,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1857
2467,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1857
2468,[[0. 0. 0. ... 0. 0. 0.]],disagree,1858
2469,[[0. 0. 0. ... 0. 0. 0.]],discuss,1858
2470,[[0. 0. 0. ... 0. 0. 0.]],agree,1859
2471,[[0. 0. 0. ... 0. 0. 0.]],agree,1859
2472,[[0. 0. 0. ... 0. 0. 0.]],agree,1860
2473,[[0. 0. 0. ... 0. 0. 0.]],disagree,1860
2474,[[0. 0. 0. ... 0. 0. 0.]],discuss,1862
2475,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],disagree,1862
2476,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],unrelated,1863
2477,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1863
2478,[[0. 0. 0. ... 0. 0. 0.]],discuss,1864
2479,[[0. 0. 0. ... 0. 0. 0.]],discuss,1864
2480,[[0. 0. 0. ... 0. 0. 0.]],discuss,1865
2481,[[0. 0. 0. ... 0. 0. 0.]],discuss,1865
2482,[[0. 0. 0. ... 0. 0. 0.]],discuss,1866
2483,[[0. 0. 0. ... 0. 0. 0.]],discuss,1866
2484,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],discuss,1867
2485,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1867
2486,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1869
2487,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1869
2488,[[0.57735027 0.         0.         ... 0.         0.         0.        ]],unrelated,1871
2489,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1871
2490,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1873
2491,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1873
2492,[[0.31622777 0.         0.         ... 0.         0.         0.        ]],unrelated,1875
2493,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],unrelated,1875
2494,[[0. 0. 0. ... 0. 0. 0.]],agree,1876
